Date,Open,High,Low,AdjClose,Volume
3/20/2020,175.807,176.897,164.555,165.114,122995765
3/23/2020,165.702,168.916,159.909,165.252,128551769
3/24/2020,174.436,178.241,172.534,178.075,97859777
3/25/2020,178.819,183.739,174.505,176.742,91540600
3/26/2020,178.28,186.866,178.026,186.063,82394942
3/27/2020,181.24,184.71,179.055,179.681,60691903
3/30/2020,181.396,186.641,180.66,186.2,50906068
3/31/2020,185.711,189.309,183.435,184.602,64625910
4/1/2020,179.2,181.947,175.359,176.752,55401305
4/2/2020,176.055,184.307,175.467,180.358,58237588
4/3/2020,179.869,181.378,175.778,177.787,48978083
4/6/2020,184.583,191.631,183.426,190.503,66796208
4/7/2020,196.003,196.484,190.033,190.425,72098523
4/8/2020,192.044,195.061,190.2,194.474,47382342
4/9/2020,196.112,197.021,192.963,194.761,70468367
4/13/2020,193.837,197.219,192.69,196.838,44198975
4/14/2020,200.867,206.032,200.141,205.405,65967020
4/15/2020,202.14,205.385,200.819,203.062,48512238
4/16/2020,205.326,207.845,203.316,206.768,66686720
4/17/2020,209.375,209.914,205.621,208.748,64836270
4/20/2020,206.788,209.306,206.101,206.268,39449627
4/21/2020,204.208,204.727,197.425,198.651,75221863
4/22/2020,202.777,205.885,201.992,204.542,41450150
4/23/2020,205.346,207.904,203.699,204.101,44636896
4/24/2020,204.512,207.776,203.13,207.336,35380020
4/27/2020,209.591,210.032,207.972,209.012,37595784
4/28/2020,210.66,210.708,204.766,205.052,48333667
4/29/2020,209.621,213.268,208.599,212.334,50245436
4/30/2020,213.308,213.337,210.738,212.247,44720371
5/1/2020,208.012,210.072,205.228,206.268,50326463
5/4/2020,205.16,208.906,204.688,208.679,33871780
5/5/2020,210.787,213.431,210.248,211.04,38968947
5/6/2020,212.699,214.317,211.472,212.334,37599412
5/7/2020,215.003,215.951,213.708,215.071,39837128
5/8/2020,216.747,218.16,215.708,218.031,32967662
5/11/2020,216.698,220.993,216.453,219.972,36835061
5/12/2020,220.548,221.157,215.325,215.354,42342661
5/13/2020,215.877,217.786,210.112,212.669,67577678
5/14/2020,211.482,215.121,209.404,215.081,53167290
5/15/2020,212.111,216.531,211.688,216.473,57496908
5/18/2020,219.395,221.717,218.609,220.499,43934532
5/19/2020,220.728,222.854,219.814,219.962,37374659
5/20/2020,222.501,224.706,222.501,224.343,38591382
5/21/2020,224.442,225.069,221.394,221.903,45012699
5/22/2020,221.503,222.874,220.568,222.669,29665137
5/26/2020,226.345,226.471,221.823,222.071,34092832
5/27/2020,221.552,223.393,217.13,223.276,57412704
5/28/2020,222.081,226.374,222.081,222.981,44358355
5/29/2020,223.413,226.501,221.794,226.266,52475488
6/1/2020,225.334,227.314,224.943,226.943,26960567
6/2/2020,227.285,228.52,224.953,228.46,34431198
6/3/2020,229.041,230.237,228.187,229.482,38397172
6/4/2020,229.127,230.549,226.579,227.883,39931253
6/5/2020,228.883,232.992,228.46,232.394,48852200
6/8/2020,232.246,234.324,230.668,234.216,33971086
6/9/2020,233.341,236.745,233.158,235.912,36146226
6/10/2020,237.54,240.263,237.068,238.715,59907466
6/11/2020,234.921,236.168,226.843,226.903,75208114
6/12/2020,231.804,233.091,224.686,228.707,74295695
6/15/2020,225.374,232.158,224.422,231.481,46729403
6/16/2020,236.351,236.951,231.814,235.47,50424575
6/17/2020,236.959,238.029,235.351,236.198,35839920
6/18/2020,235.902,237.088,235.119,236.844,31538398
6/19/2020,239.224,239.479,235.08,236.805,50973291
6/22/2020,236.755,239.765,236.371,239.647,24780978
6/23/2020,241.255,243.942,240.697,241.695,33737106
6/24/2020,240.862,242.157,235.208,236.696,47394684
6/25/2020,236.894,239.254,234.226,238.951,38034058
